newid,newtime,dgsvi,dlnprice,vol,dunc
Aluminium,2018/8/10,-5.32,-2.227966,1.054259,-22.06002
Aluminium,2018/8/17,-2.66,-4.133789,2.423954,142.7604
Aluminium,2018/8/24,8.359999,3.261169,3.505292,70.72699
Aluminium,2018/8/31,-0.7600002,-5.370422,1.216947,-130.9479
Aluminium,2018/9/7,-3.869999,-2.122681,2.591167,-67.02621
Aluminium,2018/9/14,1.639999,-0.0961304,0.6450104,-3.923628
Aluminium,2018/9/21,-1.23,-3.589233,1.169475,41.33238
Aluminium,2018/9/28,2.049999,-6.982422,1.523599,-28.4718
Aluminium,2018/10/5,-1.99,2.219604,2.246663,46.9498
Aluminium,2018/10/12,4.9,-0.0348511,2.922621,-0.1018405
Aluminium,2018/10/19,2.940001,-5.03949,1.20971,3.295994
Aluminium,2018/10/26,-4.41,2.067932,2.904221,78.28397
Aluminium,2018/11/2,3.950001,-3.062622,2.246445,-159.8278
Aluminium,2018/11/9,6.889999,0.9213257,0.8040799,52.79469
Aluminium,2018/11/16,0.5299988,1.637329,0.3882507,-47.98588
Aluminium,2018/11/23,-4.239998,-0.7243652,0.7750939,46.00441
Aluminium,2018/11/30,0,0.3265991,1.237994,8.235682
Aluminium,2018/12/7,-13.29,3.489136,0.9338144,-54.67061
Aluminium,2018/12/14,-4.549999,-1.125977,0.1820908,2.222854
Aluminium,2018/12/21,-2.800001,0.4061279,0.6234461,9.366965
Aluminium,2018/12/28,-4.9,-1.330444,0.4984891,28.94792
Aluminium,2019/1/4,6.15,0.1784058,0.7399375,-51.0657
Aluminium,2019/1/11,7.4,0.355896,0.2837673,33.57154
Aluminium,2019/1/18,1.110001,0.7432251,1.046587,-8.658868
Aluminium,2019/1/25,-0.7399998,2.162659,1.042047,-12.30793
Aluminium,2019/2/1,-3.35,1.132263,0.7124125,32.88089
Aluminium,2019/2/8,-1.959999,1.657959,1.311754,-37.5986
Aluminium,2019/2/15,1.469999,-1.555664,0.6049023,35.04796
Aluminium,2019/2/22,6.860001,0.4760132,0.5723405,-26.07731
Aluminium,2019/3/1,2.199999,-1.022827,0.1769059,-19.25777
Aluminium,2019/3/8,-3.99,-1.310791,0.1507826,4.275003
Aluminium,2019/3/15,25.65,0.6057739,0.3455171,13.21945
Aluminium,2019/3/22,-15.96,0.1207275,0.3973575,30.80122
Aluminium,2019/3/29,2.279999,-1.388428,1.766992,8.292114
Aluminium,2019/4/5,-2.939999,-3.557861,0.8915656,12.55407
Aluminium,2019/4/12,-0.5100021,-2.642334,1.452304,-9.092813
Aluminium,2019/4/19,-9.179998,0.0371704,0.8724179,-51.62535
Aluminium,2019/4/26,10.71,1.10907,0.1938261,8.017757
Aluminium,2019/5/3,1.700001,-1.406921,0.8344537,1.500577
Aluminium,2019/5/10,0,0.8908691,0.2587548,4.473996
Aluminium,2019/5/17,7.48,5.535034,1.804442,146.2597
Aluminium,2019/5/24,1.360001,-6.982422,2.441186,7.347202
Aluminium,2019/5/31,-10.2,-0.760437,1.173235,-105.4137
Aluminium,2019/6/7,-2.540001,-4.848511,1.032242,13.84081
Aluminium,2019/6/14,-2,4.120667,1.82116,85.35887
Aluminium,2019/6/21,-2,-6.982422,3.229564,-58.8094
Aluminium,2019/6/28,-0.5,1.783936,1.893414,-65.06224
Aluminium,2019/7/5,-5.690001,-1.324524,1.451161,24.76522
Aluminium,2019/7/12,0,2.874939,2.293924,-24.22255
Aluminium,2019/7/19,1.85,4.357117,1.297892,9.072817
Aluminium,2019/7/26,4.440001,1.538513,1.37897,-20.24305
Aluminium,2019/8/2,1.139999,-1.538513,0.5006346,-19.27209
Aluminium,2019/8/9,2.65,-2.98999,2.214377,65.79945
Aluminium,2019/8/16,0.5299988,-4.492371,0.7985231,-56.21624
Aluminium,2019/8/23,6.360001,-4.005676,1.586525,28.14251
Aluminium,2019/8/30,-6.889999,-0.3048096,0.6174095,1.827997
Aluminium,2019/9/6,-6.33,-0.656311,1.065194,-10.09449
Aluminium,2019/9/13,-1.32,4.380249,2.02276,14.65299
Aluminium,2019/9/20,9.24,3.306091,1.56892,-3.969461
Aluminium,2019/9/27,12.54,-3.727112,1.115559,-41.00486
Aluminium,2019/10/4,-7.049999,-3.433838,1.878527,128.2944
Aluminium,2019/10/11,-3.990002,1.731628,1.627596,-62.84941
Aluminium,2019/10/18,0,7.441467,3.317797,146.2597
Aluminium,2019/10/25,1.709999,7.441467,1.462897,-233.0977
Aluminium,2019/11/1,-1.649998,-0.2930298,0.9291621,-27.06713
Aluminium,2019/11/8,7.540001,-2.41333,1.279783,17.18994
Aluminium,2019/11/15,-8.120003,-1.343079,1.255942,47.54195
Aluminium,2019/11/22,8.700001,2.427002,1.840175,-47.35398
Aluminium,2019/11/29,-1.740002,-2.065796,0.769818,6.551236
Aluminium,2019/12/6,-11.87,6.927124,2.399716,146.2597
Aluminium,2019/12/13,1.350002,-1.014343,0.3254602,-178.1568
Aluminium,2019/12/20,-14.4,-2.995605,2.025553,114.5774
Aluminium,2019/12/27,-1.35,-2.7276,1.219825,-131.0013
Aluminium,2020/1/3,8.790001,1.186096,0.5754148,38.55522
Aluminium,2020/1/10,13.78,2.750549,1.60517,-0.2132535
Aluminium,2020/1/17,-0.5300026,4.764526,2.346392,46.97788
Aluminium,2020/1/24,-4.239998,-0.4873047,0.8681275,-12.97185
Aluminium,2020/1/31,-3.18,-4.131653,1.010406,-19.29751
Aluminium,2020/2/7,2.360001,-1.816406,0.437396,-4.962331
Aluminium,2020/2/14,5.129997,1.452087,2.007238,5.722523
Aluminium,2020/2/21,-3.419998,-0.2923584,0.8050139,-24.17532
Aluminium,2020/2/28,1.709999,-0.7348022,1.039832,2.716118
Aluminium,2020/3/6,-5.09,1.06366,1.009421,29.14912
Aluminium,2020/3/13,-6.119999,-1.35907,0.836875,32.09032
Aluminium,2020/3/20,37.4,-6.982422,3.505292,-68.32452
Aluminium,2020/3/27,-13.6,-0.1292114,0.7787324,1.545137
Aluminium,2020/4/3,-5.84,0,0.5301963,35.05065
Aluminium,2020/4/10,-17.4,-1.476379,0.4454021,-57.43292
Aluminium,2020/4/17,12,1.390137,0.6886119,72.98846
Aluminium,2020/4/24,3,5.986267,1.914421,-36.50187
Aluminium,2020/5/1,-4.280003,-3.767761,1.28748,27.24965
Aluminium,2020/5/8,11.6,-1.616394,0.7226686,-18.338
Aluminium,2020/5/15,2.899998,2.874268,0.3365227,-40.23787
Aluminium,2020/5/22,-10.44,1.939392,0.7179812,21.3463
Aluminium,2020/5/29,2.900002,0.5298462,1.460574,52.19463
Aluminium,2020/6/5,14.92,-1.639343,0.5968754,-61.9066
Aluminium,2020/6/12,-28.91,0.3505859,0.1006865,-8.80954
Aluminium,2020/6/19,-4.130001,-0.0205688,0.0368253,-8.614975
Aluminium,2020/6/26,-7.669998,0,0.0205952,7.63382
Aluminium,2020/7/3,6.91,-0.7441406,0.38048,26.7017
Aluminium,2020/7/10,0.5999985,2.86322,2.478942,101.1845
Aluminium,2020/7/17,-2.699999,0.8032227,0.8754991,-124.9648
Aluminium,2020/7/24,0.6000004,4.344238,1.214398,30.75212
Aluminium,2020/7/31,-2.400002,1.388245,0.2819254,7.881939
Aluminium,2020/8/7,1.800001,-0.6251831,1.886912,14.70292
Aluminium,2020/8/14,0.3500004,-1.185242,1.415522,25.59268
Aluminium,2020/8/21,4.549999,1.659241,0.9118268,-3.245807
Aluminium,2020/8/28,-1.75,-0.1325073,1.553054,-4.316211
Aluminium,2020/9/4,-5.57,7.441467,3.505292,-55.98294
Aluminium,2020/9/11,4.699999,-2.385132,1.494576,131.1356
Aluminium,2020/9/18,-1.879999,-0.6746826,2.651257,-107.2497
Aluminium,2020/9/25,6.58,3.881348,0.6122869,30.37006
Aluminium,2020/10/2,5.67,2.163757,3.505292,76.82004
Aluminium,2020/10/9,-2.75,-0.524231,1.52621,-123.6845
Aluminium,2020/10/16,10.45,2.466003,1.604752,25.28852
Aluminium,2020/10/23,-1.100002,-0.6430664,0.9469613,-3.406435
Aluminium,2020/10/30,-4.949997,-2.614502,0.7160435,-48.55574
Aluminium,2020/11/6,8.199997,2.96875,0.5648502,26.87496
Aluminium,2020/11/13,4.560001,3.3349,1.422005,-30.09101
Aluminium,2020/11/20,-3.419998,2.213806,0.8846401,14.08624
Aluminium,2020/11/27,0.5699997,0.4399414,0.3239613,11.348
Aluminium,2020/12/4,-12.55,7.441467,1.975944,146.2597
Aluminium,2020/12/11,-1.32,6.635986,2.260243,-131.7463
Aluminium,2020/12/18,-8.359999,0.026001,0.8716898,-43.59023
Aluminium,2020/12/25,-12.32,-0.1560669,0.2592372,-14.05855
Aluminium,2021/1/1,-2.5,0.026001,0.0197325,10.54352
Aluminium,2021/1/8,25.38,2.670288,0.7906744,25.31796
Aluminium,2021/1/15,3.240002,1.558594,0.6830143,69.23622
Aluminium,2021/1/22,3.779999,-2.219543,0.7223947,-81.16631
Aluminium,2021/1/29,-3.240002,-1.775391,0.2855963,24.29966
Aluminium,2021/2/5,-8.099998,0.7242432,1.572611,7.151085
Aluminium,2021/2/12,0.5799999,6.268433,1.77946,117.8075
Aluminium,2021/2/19,14.5,6.705444,1.459091,-45.60734
Aluminium,2021/2/26,-2.900002,0.2600098,0.9792871,-77.65076
Aluminium,2021/3/5,-0.7200012,0.022583,0.1514713,-36.7626
Aluminium,2021/3/12,-4.829998,-0.8500977,0.3675852,-0.05171
Aluminium,2021/3/19,4.139999,0.3522339,0.1201096,10.98777
Aluminium,2021/3/26,0.6899986,-1.692993,0.2774995,27.96345
Aluminium,2021/4/2,-16.12,-5.965942,2.132642,-13.56105
Aluminium,2021/4/9,13.02,-3.311584,2.260658,28.03568
Aluminium,2021/4/16,-5.580002,-1.299561,0.6876449,13.91726
Aluminium,2021/4/23,15.5,-1.160889,2.345498,-21.1332
Aluminium,2021/4/30,-4.959999,5.207153,1.380141,41.71592
Aluminium,2021/5/7,-3.239998,3.390137,1.315315,14.50794
Aluminium,2021/5/14,-6.600002,1.38324,0.5922293,-92.01908
Aluminium,2021/5/21,8.400002,0.1290894,0.2670918,-13.08818
Aluminium,2021/5/28,14.4,0.7011108,0.5231358,3.90197
Aluminium,2021/6/4,-6.899998,-0.3966675,0.0447459,9.096625
Aluminium,2021/6/11,-6.5,-0.5274658,0.000176,-22.23904
Aluminium,2021/6/18,-13,-0.3414307,0.0209893,21.43203
Aluminium,2021/6/25,-3.25,-1.664673,1.218448,63.04195
Aluminium,2021/7/2,1.65,7.148376,2.562974,-66.32094
Aluminium,2021/7/9,-2.960001,-0.0670166,0.0122328,-1.377183
Aluminium,2021/7/16,4.810001,-0.0670776,0.0093477,-2.319673
Aluminium,2021/7/23,-9.990002,-0.1118164,7.91E-06,-3.539175
Aluminium,2021/7/30,6.660002,-0.1343994,0.0061335,10.12723
Aluminium,2021/8/6,-12.78,-0.1345215,0.0061349,-4.265502
Aluminium,2021/8/13,10.03,1.004761,0.5247468,28.74068
Aluminium,2021/8/20,-4.720001,0.862793,0.3983673,-8.484322
Aluminium,2021/8/27,-2.949999,0,0,-21.69974
Aluminium,2021/9/3,25.98,1.312927,0.5871598,28.89654
Aluminium,2021/9/10,-5.720001,7.441467,3.24284,87.80332
Aluminium,2021/9/17,0,-4.061829,1.288831,-99.231
Aluminium,2021/9/24,5.720001,3.155762,1.229242,-20.57049
Aluminium,2021/10/1,-21.67,0.2963257,0.1884483,37.70141
Aluminium,2021/10/8,-1.42,3.850769,1.742973,-5.800271
Aluminium,2021/10/15,4.26,5.106506,1.638694,8.831501
Aluminium,2021/10/22,12.78,-0.0721436,0.0080695,-35.6039
Aluminium,2021/10/29,-6.390001,-6.982422,3.505292,68.71031
Aluminium,2021/11/5,25.34,-0.0993652,6.25E-06,-74.75124
Aluminium,2021/11/12,10.66,-2.13031,0.908099,49.32268
Aluminium,2021/11/19,-23.78,-2.238953,0.9084792,-48.11475
Aluminium,2021/11/26,-4.099998,-0.0831299,0.0092937,40.86781
Aluminium,2021/12/3,-0.8199997,1.955811,2.22597,-33.54701
Aluminium,2021/12/10,-7.52,-6.982422,2.025427,146.2597
Aluminium,2021/12/17,-0.9400005,0.0445557,0.019916,-168.7169
Aluminium,2021/12/24,-13.63,2.852966,1.251823,-5.222005
Aluminium,2021/12/31,-6.110001,-4.922302,2.201318,50.17093
Aluminium,2022/1/7,22.52,4.434265,1.194637,-40.55249
Aluminium,2022/1/14,-1.060001,0.0109253,0.0048613,-12.07136
Aluminium,2022/1/21,13.25,2.150574,0.7433906,76.25933
Aluminium,2022/1/28,-1.59,6.38739,2.75708,-52.89874
Aluminium,2022/2/4,-1.459999,1.387512,0.5896563,1.9005
Aluminium,2022/2/11,-0.75,2.334717,0.8453375,-15.44407
Aluminium,2022/2/18,21,1.942566,0.5331067,-14.34549
Aluminium,2022/2/25,-8.25,1.905518,0.6645907,59.96616
Aluminium,2022/3/4,10.08,6.8302,1.673125,32.12615
Aluminium,2022/3/11,-5.34,-0.7982178,0.376583,-28.82965
Aluminium,2022/3/18,7.119999,0.1044922,0.0190724,-46.01714
Aluminium,2022/3/25,-4.450001,0.1043701,0.0077756,-13.92758
Cocoa,2011/1/7,,,1.032077,
Cocoa,2011/1/14,19.72,4.368835,0.5942415,4.638183
Cocoa,2011/1/21,-6.119999,8.032166,2.620136,8.072782
Cocoa,2011/1/28,-8.16,0.0285034,2.672384,-4.620421
Cocoa,2011/2/4,1.579998,0.6445923,1.839489,-4.498827
Cocoa,2011/2/11,9.84,0.4121704,1.937283,-2.254641
Cocoa,2011/2/18,9.84,0.6372681,0.5052209,0.4346251
Cocoa,2011/2/25,-9.02,3.455933,2.147956,3.834009
Cocoa,2011/3/4,3.390003,4.011536,0.7421551,2.845502
Cocoa,2011/3/11,12.74,-4.859558,1.354433,5.676401
Cocoa,2011/3/18,0,-5.782715,2.984455,4.780531
Cocoa,2011/3/25,3.639999,-2.63855,3.180869,-2.743626
Cocoa,2011/4/1,-23.85,-7.113342,2.65594,-6.223869
Cocoa,2011/4/8,4.560001,1.849304,1.31173,-9.451258
Cocoa,2011/4/15,-11.4,3.040649,1.02264,-5.978858
Cocoa,2011/4/22,-12.92,-0.9602661,1.410202,-4.174709
Cocoa,2011/4/29,9.879999,1.607117,0.9462127,-1.89817
Cocoa,2011/5/6,10.07,-3.179382,2.673173,-0.9296775
Cocoa,2011/5/13,5.460003,-0.6424561,1.262286,-2.666199
Cocoa,2011/5/20,0,-1.466248,0.5957004,-1.241541
Cocoa,2011/5/27,6.369999,0.4517822,2.032031,0.0380635
Cocoa,2011/6/3,-8.32,-3.412048,1.214424,-0.0810027
Cocoa,2011/6/10,-0.7800026,3.288025,1.216503,1.639497
Cocoa,2011/6/17,-9.359997,-0.6679077,1.955895,0.1111388
Cocoa,2011/6/24,-16.38,2.26239,1.859273,0.0922918
Cocoa,2011/7/1,0.3999996,3.428162,1.846204,-0.4817486
Cocoa,2011/7/8,4.940001,1.104736,1.056193,0.4339576
Cocoa,2011/7/15,-5.320002,-1.013672,2.768141,-1.516569
Cocoa,2011/7/22,0,0.8376465,0.4170263,-2.682996
Cocoa,2011/7/29,3.040001,-5.538696,1.864972,-2.353299
Cocoa,2011/8/5,-4.639999,-1.909912,0.3670153,-1.182032
Cocoa,2011/8/12,-3.1,-1.554932,1.039031,0.8735061
Cocoa,2011/8/19,13.02,4.443298,1.928258,1.371896
Cocoa,2011/8/26,2.48,0.2836914,1.868409,-2.298748
Cocoa,2011/9/2,13.02,1.347717,1.01384,-3.082305
Cocoa,2011/9/9,-9.350002,-4.951782,1.551086,-2.291548
Cocoa,2011/9/16,5.950001,-4.178772,0.7186854,-2.245224
Cocoa,2011/9/23,4.25,-5.958069,1.345695,-0.630933
Cocoa,2011/9/30,0.8500023,-0.9981689,2.196863,-0.2993524
Cocoa,2011/10/7,1.699997,1.234863,1.153611,-0.8669436
Cocoa,2011/10/14,1.700001,-1.144104,1.044198,-0.0263453
Cocoa,2011/10/21,11.9,0.2388306,1.337086,1.95123
Cocoa,2011/10/28,-12.75,3.502258,0.9633421,3.699601
Cocoa,2011/11/4,4.049999,-1.959778,2.478483,4.286718
Cocoa,2011/11/11,1,-6.321899,1.729308,3.364396
Cocoa,2011/11/18,1,-2.778748,1.216332,3.719628
Cocoa,2011/11/25,11,-3.458435,0.8071012,6.619561
Cocoa,2011/12/2,-27.92,-6.138672,0.751302,8.072782
Cocoa,2011/12/9,-7.68,-7.083496,1.468933,8.072782
Cocoa,2011/12/16,-16,1.74115,3.180869,8.072782
Cocoa,2011/12/23,-3.199999,4.319214,2.686965,5.774856
Cocoa,2011/12/30,-1.92,-3.866516,1.86113,8.072782
Cocoa,2012/1/6,24.93,-3.733215,3.180869,6.217313
Cocoa,2012/1/13,2.52,8.032166,3.180869,-3.922987
Cocoa,2012/1/20,0.6300011,0.1680908,1.761651,-3.11594
Cocoa,2012/1/27,0,5.729126,2.906544,-2.6667
Cocoa,2012/2/3,-2.440002,-3.394287,3.180869,-5.034685
Cocoa,2012/2/10,17.76,-7.113342,1.35172,-3.661287
Cocoa,2012/2/17,-7.400002,7.569885,2.800441,-4.446197
Cocoa,2012/2/24,-2.219997,0.8171387,2.329967,-6.430423
Cocoa,2012/3/2,2.84,-1.217896,1.424686,-5.77544
Cocoa,2012/3/9,-5.390003,3.009705,2.130988,-2.665818
Cocoa,2012/3/16,4.620003,-5.72467,2.066402,-2.316356
Cocoa,2012/3/23,-1.540001,1.975525,2.168936,-5.386329
Cocoa,2012/3/30,-9.240002,-2.613342,1.922257,-3.488386
Cocoa,2012/4/6,-20.93,-5.211487,1.167276,-2.328694
Cocoa,2012/4/13,15.12,3.849915,1.886653,-0.3061414
Cocoa,2012/4/20,2.52,3.507996,1.534331,-0.4703641
Cocoa,2012/4/27,-4.41,2.20813,2.27733,-1.558876
Cocoa,2012/5/4,10.71,-0.9789429,2.641602,-4.72796
Cocoa,2012/5/11,0.8099976,0.9467163,1.06189,-4.467952
Cocoa,2012/5/18,9.720001,-1.716187,1.907008,-2.61122
Cocoa,2012/5/25,-4.049999,-6.299988,1.163978,-2.891016
Cocoa,2012/6/1,-11.54,-2.479492,0.9273411,-0.4110813
Cocoa,2012/6/8,6.200001,5.455261,1.467227,-0.5206466
Cocoa,2012/6/15,-6.200001,1.994446,1.180553,1.00621
Cocoa,2012/6/22,-6.82,-5.853943,1.635567,0.8778214
Cocoa,2012/6/29,-8.059999,8.032166,1.407184,0.477922
Cocoa,2012/7/6,-4.9,-1.675049,1.470224,0.222373
Cocoa,2012/7/13,7.92,-1.429199,2.822959,0.1414895
Cocoa,2012/7/20,-8.280001,0.9942017,0.8190159,-3.178549
Cocoa,2012/7/27,4.68,3.998901,1.440076,-0.3272712
Cocoa,2012/8/3,-4.16,2.598633,0.9184178,-0.9757757
Cocoa,2012/8/10,0.4699993,1.460815,0.8910924,1.29835
Cocoa,2012/8/17,1.880001,-0.4693604,1.70714,2.714694
Cocoa,2012/8/24,5.639999,-2.613281,1.658394,3.178942
Cocoa,2012/8/31,3.76,8.032166,1.827415,-2.219629
Cocoa,2012/9/7,1.790001,2.338562,1.871042,-3.651571
Cocoa,2012/9/14,2.949997,-0.7559814,0.7979792,-3.506589
Cocoa,2012/9/21,5.310001,-4.023193,1.074801,-0.9412587
Cocoa,2012/9/28,-1.18,-0.4892578,1.671195,0.7624447
Cocoa,2012/10/5,-0.5999985,-5.34668,1.674876,0.3061652
Cocoa,2012/10/12,-9.900002,-0.5814819,1.090299,0.4067719
Cocoa,2012/10/19,7.150002,4.348206,1.618927,0.891155
Cocoa,2012/10/26,1.099998,-3.473389,1.770157,-1.73012
Cocoa,2012/11/2,-1.290001,2.017761,1.044019,-1.739943
Cocoa,2012/11/9,2.560001,-3.473328,1.621796,-0.6599128
Cocoa,2012/11/16,-2.560001,1.277466,2.173306,-1.763529
Cocoa,2012/11/23,12.8,4.078125,0.6446835,-3.933328
Cocoa,2012/11/30,-3.200001,-0.4970093,1.063807,-3.566015
Cocoa,2012/12/7,-20.27,-3.108032,1.520101,-3.935206
Cocoa,2012/12/14,-7.74,0.8477173,1.428972,-3.815824
Cocoa,2012/12/21,-2.15,-4.857361,0.3578332,-3.015339
Cocoa,2012/12/28,-3.870001,-2.454346,0.5309358,-1.973486
Cocoa,2013/1/4,6.450001,-1.493713,0.6421412,0.1626909
Cocoa,2013/1/11,10.75,1.505432,1.561089,-0.3719151
Cocoa,2013/1/18,0.8599987,1.082336,0.9777377,-0.1753509
Cocoa,2013/1/25,-0.4300003,-4.724426,0.6394384,-0.0980496
Cocoa,2013/2/1,0.3600006,1.039185,0.8725969,-0.063324
Cocoa,2013/2/8,0,0.8085938,1.143241,-0.585103
Cocoa,2013/2/15,1.080002,-3.299561,1.083768,-1.096302
Cocoa,2013/2/22,4.859997,-0.4418945,0.6587989,-0.1314402
Cocoa,2013/3/1,-3.779999,-2.811707,1.208433,1.481825
Cocoa,2013/3/8,4.32,1.634949,1.335389,0.3097594
Cocoa,2013/3/15,3.240002,-0.0009766,0.7554063,-0.2227664
Cocoa,2013/3/22,-5.400002,2.258545,1.169534,0.7444441
Cocoa,2013/3/29,-8.639999,0.616394,0.9442173,0.1697004
Cocoa,2013/4/5,4.860001,-1.617676,0.5200407,1.635027
Cocoa,2013/4/12,6.489998,5.129395,0.9316422,1.900083
Cocoa,2013/4/19,1.18,2.895508,0.7521405,0.5420148
Cocoa,2013/4/26,-1.18,1.213928,0.9141266,1.686031
Cocoa,2013/5/3,-3.369999,1.936829,1.258977,1.1163
Cocoa,2013/5/10,-3.959999,-4.379578,0.9120193,0.8941472
Cocoa,2013/5/17,9.899998,0.034729,1.219043,0.1848102
Cocoa,2013/5/24,1.980003,-2.180603,1.277535,0.8636534
Cocoa,2013/5/31,-7.920002,-2.037842,0.8734289,0.8090794
Cocoa,2013/6/7,1.23,6.91803,1.1126,1.040196
Cocoa,2013/6/14,-5.099998,-4.88147,1.507734,0.7062674
Cocoa,2013/6/21,-9.690001,-3.867126,0.9686663,-2.170312
Cocoa,2013/6/28,-1.530001,0.3236084,0.6514589,0.4539967
Cocoa,2013/7/5,-0.7199993,1.741272,1.443876,1.280457
Cocoa,2013/7/12,0.539999,1.923645,1.478112,0.1819968
Cocoa,2013/7/19,0.5400009,4.985413,0.9165411,-0.1127005
Cocoa,2013/7/26,-1.889999,-1.057129,0.4255267,0.9371459
Cocoa,2013/8/2,-1.550001,-1.679993,1.046063,2.037913
Cocoa,2013/8/9,3.280001,7.105408,1.539665,-0.0492871
Cocoa,2013/8/16,0,0.8446655,1.095364,-0.914979
Cocoa,2013/8/23,6.559999,-1.171143,1.274548,0.5971253
Cocoa,2013/8/30,2.870001,-0.9564209,1.20506,1.641744
Cocoa,2013/9/6,0.1599998,5.041199,1.728251,0.1655698
Cocoa,2013/9/13,3.18,1.30072,0.4018563,-3.149921
Cocoa,2013/9/20,3.18,0.5473022,0.8993593,-1.999027
Cocoa,2013/9/27,3.709999,1.078735,1.008273,0.3047884
Cocoa,2013/10/4,-10.25,-0.8959351,1.067818,1.481616
Cocoa,2013/10/11,2,4.500427,1.318396,0.5403578
Cocoa,2013/10/18,0.5,-0.9498291,1.426462,0.7999897
Cocoa,2013/10/25,2.5,-0.3140869,1.389051,0.240016
Cocoa,2013/11/1,-7.059999,-2.344666,0.6672389,0.4951835
Cocoa,2013/11/8,10.08,0.5025024,1.722362,0.5628526
Cocoa,2013/11/15,-3.360001,2.469055,1.883201,-2.375662
Cocoa,2013/11/22,3.920002,2.197815,0.7616633,-4.257196
Cocoa,2013/11/29,-3.920002,-0.2288208,0.5772954,-1.72829
Cocoa,2013/12/6,-6.039999,0.7998657,1.14163,-0.1080811
Cocoa,2013/12/13,-8.880001,-0.708313,1.102649,-0.8547783
Cocoa,2013/12/20,-5.55,1.668884,0.493074,0.4885316
Cocoa,2013/12/27,-5.549999,-0.1886597,0.0843631,3.153557
Cocoa,2014/1/3,8.259999,-3.534241,2.317214,2.085477
Cocoa,2014/1/10,7.6,0.6297607,0.8994118,-2.132523
Cocoa,2014/1/17,0,-0.6171265,1.191102,0.2667248
Cocoa,2014/1/24,4,3.278625,1.605454,-0.5180895
Cocoa,2014/1/31,-3.6,3.685669,1.600368,-6.598377
Cocoa,2014/2/7,7.4,0.934082,0.8242407,-5.121976
Cocoa,2014/2/14,2.650002,1.391296,0.5630192,-3.550011
Cocoa,2014/2/21,5.829998,-0.7723389,0.8110285,-1.869118
Cocoa,2014/2/28,-6.889999,0.3731689,0.6814377,-1.966703
Cocoa,2014/3/7,-0.75,0.8240967,0.867837,-1.809907
Cocoa,2014/3/14,0,0.4325562,1.166114,-1.6662
Cocoa,2014/3/21,0,-0.8640747,0.9756836,-2.63195
Cocoa,2014/3/28,2.040001,1.084045,0.6434835,-1.596504
Cocoa,2014/4/4,-2.940001,-0.5802612,0.9640898,-1.099873
Cocoa,2014/4/11,-6.9,0.7160034,0.7605633,-1.161319
Cocoa,2014/4/18,-8.280001,0.7737427,0.7063664,-1.139057
Cocoa,2014/4/25,12.88,-1.926514,0.5489688,-0.6124288
Cocoa,2014/5/2,-2.780001,-1.077209,0.8185441,-0.7311732
Cocoa,2014/5/9,1.24,-1.760315,0.5352695,-0.4670531
Cocoa,2014/5/16,4.960001,1.901917,0.4614327,-0.1233935
Cocoa,2014/5/23,4.959999,3.396851,0.2276964,-0.3830105
Cocoa,2014/5/30,-2.48,1.355408,0.3554008,0.273791
Cocoa,2014/6/6,-3.620001,0.3031006,0.3788174,1.306057
Cocoa,2014/6/13,-5.199999,1.369812,1.032426,2.031663
Cocoa,2014/6/20,-8.84,-0.5307007,0.3017768,0.5122542
Cocoa,2014/6/27,2.08,0.9071655,1.400985,1.271254
Cocoa,2014/7/4,-5.72,-0.8760376,0.2808421,-2.000314
Cocoa,2014/7/11,-0.2600002,-0.4393921,0.6338659,-0.7724047
Cocoa,2014/7/18,2.86,-0.2056885,0.702745,-0.1769006
Cocoa,2014/7/25,-2.599999,2.137634,0.5450798,-0.3427237
Cocoa,2014/8/1,3.44,0.6268921,0.5161393,-0.1942247
Cocoa,2014/8/8,1.9,0.7407227,0.3283966,0.4076242
Cocoa,2014/8/15,-0.3799992,0.2342529,0.2783181,2.09794
Cocoa,2014/8/22,7.219999,-1.364075,0.8581943,2.915931
Cocoa,2014/8/29,-0.3799992,0.3098145,0.5062177,3.734803
Cocoa,2014/9/5,4.76,-3.59491,0.4144601,5.654555
Cocoa,2014/9/12,-1.530001,-0.5984497,0.8296072,7.405984
Cocoa,2014/9/19,2.550001,5.544128,0.8793173,8.072782
Cocoa,2014/9/26,-2.040001,1.006592,1.588195,3.919679
Cocoa,2014/10/3,-2.58,-7.113342,1.489661,3.032672
Cocoa,2014/10/10,2.25,2.653442,1.312897,0.7899702
Cocoa,2014/10/17,0.4500008,-0.7546387,1.752382,-3.514773
Cocoa,2014/10/24,0,-2.141968,0.8438956,-2.695453
Cocoa,2014/10/31,-3.6,-4.302246,1.154808,-3.654999
Cocoa,2014/11/7,8.460001,-0.432251,0.7026787,-2.95018
Cocoa,2014/11/14,-1.620003,-2.84491,1.229312,-1.980996
Cocoa,2014/11/21,-1.619999,0.3546143,0.4183502,-1.98282
Cocoa,2014/11/28,0,0.9368286,1.357266,-1.429492
Cocoa,2014/12/5,-6.119999,1.297791,1.060849,-1.280636
Cocoa,2014/12/12,-8.400002,-1.213318,1.39812,-0.2561986
Cocoa,2014/12/19,-7.699999,3.505615,0.5776776,-1.858491
Cocoa,2014/12/26,-1.05,0.1392822,0.0622944,-1.317006
Cocoa,2015/1/2,3.17,-1.282593,0.5904659,0.7647812
Cocoa,2015/1/9,5.78,0.5817871,1.232511,0.99383
Cocoa,2015/1/16,1.02,-0.2176514,0.8052847,-0.0473201
